length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
66149,0.269795299,0.092452846,0.051963273,0.002316102,2315.124623,775898.4434,2583.784906,298540.8251,4885.221229,4243534.418,0.089378005,0.001693296,-1.11E-06,0.00402541,1.07E-05,0.000393065,123.046875,-259.994751,2838.240967,84.43125153,903.5457764,4.986740112,539.0457764,22.01641083,140.4329071,11.06662273,139.8507538,-4.511244774,286.1778259,0.372600853,132.9172821,17.93323898,138.6961212,10.19480896,163.8270111,-3.269355297,125.3415451,-3.897176981,55.23239136,-3.138816118,95.17141724,-2.991461039,60.50407028,4.711485863,27.64264488,0.124072738,40.40800095,4.275074959,142.0748749,16.3487339,53.51906586,11.73054695,120.5333405,3.522865534,292.9958191,-3.901461601,205.424408,pop
66149,0.220984682,0.09464927,0.085191093,0.005635685,2409.105831,907763.5065,2807.774635,156641.5087,5315.471191,5259542.306,0.079360727,0.002191735,9.87E-07,0.009003775,-7.42E-05,0.001256581,123.046875,-248.303009,3678.28125,72.38388824,1517.031982,19.08012772,262.6334229,19.53312111,119.5961533,5.731291771,253.5928802,-3.868803501,82.1660614,7.468301296,61.60139465,15.46335983,165.5663605,9.447714806,281.6762085,-1.373203397,101.8651581,-6.948344231,44.30743408,-4.822483063,92.00866699,4.495409012,296.9916077,17.53845024,147.9611359,10.68557739,80.55970764,6.555884838,61.10208893,5.540674686,57.92793655,-1.513042808,55.35621643,-9.237285614,72.15142822,-8.368865967,20.60532188,pop
66149,0.269699961,0.098796815,0.080262251,0.000968489,1749.369963,442589.0905,2433.020028,321245.9461,3890.221605,4523405.01,0.064092548,0.000840956,1.31E-05,0.005554747,0.000120105,0.000953526,112.3471467,-232.4730988,2640.519775,121.0298386,793.284729,6.330806732,154.2699738,-2.074675083,920.2567749,11.93117332,98.97402191,-8.685375214,272.2178955,19.30382919,31.16395569,4.807225704,156.2402039,11.07310104,78.05831146,11.84088898,158.3410034,-17.65282059,202.2673645,-6.068706512,135.2522736,8.290204048,71.45983887,18.05539322,57.76747894,19.24803925,114.9980316,12.27579021,73.76668549,6.422384739,107.7409058,0.323047042,106.2614517,-1.325092316,36.35713577,-11.45161915,102.6839676,pop
66149,0.24698396,0.091386393,0.076456144,0.00294728,1656.708571,771518.5548,2286.887139,651168.1818,3586.35498,6944899.315,0.060869892,0.000878875,-7.51E-07,0.006724634,1.34E-05,0.000734159,143.5546875,-272.5016785,6077.962891,131.579422,1465.511108,11.62067223,350.9404907,-2.688362122,705.8118896,16.16310501,119.4727478,-11.58024311,264.831543,18.82587433,90.63816071,7.914834499,133.0678711,7.666498661,141.5662842,10.40991402,199.8551636,-20.34020805,192.4338226,-12.06969547,122.7961502,1.000432134,98.96352386,1.752170801,54.00857925,12.10611057,347.4707947,3.845953465,270.5204468,6.087648869,181.0634155,4.347649097,212.9980927,-7.6915555,113.8128433,-14.16420364,158.7544403,pop
66149,0.315493494,0.093219109,0.088719122,0.00245653,1955.02791,903615.5961,2585.365847,496772.4715,4285.355882,7796541.115,0.061504657,0.000979421,-4.16E-05,0.007034641,8.45E-07,0.001014149,123.046875,-221.6537476,2307.541748,113.6686707,1450.946289,17.24473,749.9470215,9.922750473,648.3630981,14.03643894,135.3975067,-16.76753044,203.8976746,14.45471382,167.6352539,4.030171394,90.12450409,10.20557976,127.7402191,14.61687946,185.1780396,-5.733030319,295.2097473,-0.086206056,257.5835876,9.516592026,135.8108826,7.979364395,68.43875885,4.063906193,299.3074951,-1.921277404,121.4732285,6.133682251,155.1981354,7.47539711,50.09404755,8.181118011,110.8600616,8.583631516,370.5747681,pop
66149,0.170541972,0.090623304,0.122386828,0.000809029,2508.975678,700740.6857,2630.132857,158861.1056,5198.860614,3186496.179,0.103102464,0.001894366,-1.16E-05,0.014275725,-6.31E-06,0.00065512,117.4538352,-178.100296,835.2687378,71.8891983,1119.339233,-12.182971,393.5463257,-10.53673172,416.5263672,-4.787729263,136.3018951,-8.049326897,102.6472397,9.725545883,56.14541626,2.027364731,45.17708969,2.67298913,57.86949539,12.53142929,89.29318237,-5.985231876,88.60620117,11.85189152,165.9390564,25.24243164,355.9646606,21.51967049,174.327301,15.47083664,68.66309357,-4.66886425,245.637146,-3.447749138,229.3837738,1.935593367,96.88314819,4.902750492,127.1978683,9.123045921,114.3280106,pop
66149,0.247269928,0.086581111,0.074678548,0.002017589,2563.74258,1334858.68,2772.507629,300788.9294,5621.077036,5460023.454,0.102798227,0.007775549,-1.38E-05,0.004736544,-5.59E-05,0.001144691,172.265625,-211.9028473,4122.004883,84.31256104,1794.000732,6.558359623,343.6255493,1.721322894,632.6939087,0.534224987,149.6182098,-14.23365784,358.94104,1.88918829,116.057045,11.04319,71.12000275,11.34291077,89.06445313,10.10358143,122.7460785,-6.369432449,289.2699585,6.720124722,158.7225189,18.85680008,333.1972961,10.14759541,122.5477905,11.17013264,130.0066376,-3.935877562,84.89046478,0.705580473,169.9199219,-4.286019325,88.85741425,0.508124292,40.9980011,-2.164156914,62.60524368,pop
66149,0.267533302,0.082029842,0.059460826,0.000332002,1153.673145,33000.23616,1426.96603,35055.04946,2317.883676,114468.4562,0.079221755,0.000461568,-5.42E-06,0.003155348,4.56E-05,0.000199619,129.1992188,-245.0431213,1219.477417,162.755188,201.6084595,-29.77061272,184.7955475,39.17196655,205.4400177,1.659260392,99.80351257,-8.394775391,54.75275803,0.94374311,27.68711281,12.61572933,98.67531586,12.40731525,38.41506958,1.803647757,48.29665375,2.933322668,61.99998856,18.66382027,82.01713562,5.952521324,49.03343964,0.47786054,39.01734161,0.457461894,48.51944733,-5.827179909,31.29916763,-5.927296638,35.44169235,-2.775115013,61.97953796,-5.472229004,83.65955353,-5.22627306,47.55580521,pop
66149,0.231969371,0.079775602,0.086107396,0.000422877,1217.10534,31908.7893,1440.124628,23055.36471,2273.16087,91755.60106,0.065516076,0.000304224,-1.03E-05,0.006495987,-9.81E-06,0.000523753,129.1992188,-202.415451,1478.592285,155.6430359,143.0900879,-37.2749939,100.1569824,36.38259506,88.4003067,3.879791021,43.2215538,-6.621695042,41.65360641,-4.891174316,46.26283264,4.730235577,45.02301407,6.793211937,39.21792221,-0.538315773,32.50537109,-2.049666882,45.42390442,8.244468689,59.3921051,-3.467161655,29.66064453,-8.626872063,52.89728165,-8.055645943,58.89063263,-10.68751717,57.75510788,-10.86088467,31.34197044,-7.752519131,35.94998169,-5.913381577,34.97704315,-3.614858627,21.0615406,pop
66149,0.439413399,0.091650896,0.182939202,0.001454459,2413.845231,620075.5493,3129.648508,224675.2759,6261.524189,4058878.573,0.062376052,0.000643918,-0.000182696,0.024087356,-0.000822625,0.004071079,161.4990234,-120.4685822,2230.601807,82.84155273,646.5323486,49.70078278,418.0266113,30.1684742,169.2361755,28.06065178,130.8891296,15.99482059,92.99613953,5.268109798,53.59343338,7.416470051,59.26687622,3.530834436,36.3795166,8.604659081,37.59524536,-2.269502878,67.67036438,-6.655103207,71.53527832,0.402755857,41.38033676,1.991580009,28.42576408,-1.085953474,22.84309196,2.880997419,25.79226685,2.557408571,30.73842239,1.797314048,31.83202744,1.564035892,69.98742676,-0.559915245,31.5075264,pop
66149,0.4814803,0.090551466,0.194732249,0.002030725,2738.234114,1008251.479,3111.237481,149972.8464,6418.302471,3440972.041,0.09079402,0.00687618,-8.09E-05,0.024870457,5.12E-05,0.006673349,172.265625,-90.71492767,4427.413086,75.60745239,945.9205933,31.76046753,1128.599365,22.78850746,305.365509,22.01268959,160.4400482,9.452178955,159.9870758,10.41554832,91.24423218,5.893874645,75.69622803,5.478130817,50.289814,10.57493401,55.15588379,2.575003624,59.53792953,1.016462922,45.71244049,0.155880854,29.4979763,1.282677293,53.36195374,-0.758907616,18.20464706,-0.798718274,43.66687775,-1.221054316,59.66367722,-0.240654349,67.52696228,1.399252057,35.8932457,3.374434948,96.4468689,pop
66149,0.366615891,0.088302694,0.182017431,0.001825832,2580.344769,605267.3232,2900.002213,175413.396,5826.884766,3466460.131,0.095102163,0.001244066,2.97E-05,0.022735033,0.000178289,0.004457654,161.4990234,-61.77986145,736.0338745,85.96522522,596.8379517,10.44410896,296.6446533,21.12061119,90.0219574,20.99312973,104.569809,5.16055584,100.8714066,8.45401001,118.0461502,2.948421478,44.53081512,4.53557682,53.54623795,6.501411438,78.18760681,-1.669583321,78.48753357,-1.206773996,36.40927124,-1.823032379,39.12798309,-1.308567166,27.65922546,-2.074740648,24.81568336,-2.369214535,55.08597565,-5.115038872,20.81388283,-4.486945152,53.30220795,3.329798698,66.69103241,4.916830063,209.4883575,pop
66149,0.415072739,0.082490042,0.179818422,0.001933542,2934.93267,1017928.514,3115.615473,102338.5606,6656.327186,2736186.3,0.119373498,0.008630673,4.02E-05,0.022667155,-8.62E-05,0.004831952,83.35433468,-62.65752792,872.3887939,73.51441193,506.0101624,14.03215313,213.0491028,28.69811058,135.7438354,25.48272324,60.37539291,-2.566782236,127.974823,5.957346439,91.33843231,3.851503849,37.8665657,9.412384033,67.42394257,8.911302567,50.08220291,0.544285595,41.60107803,-1.349261761,29.63704491,-3.793648958,39.30510712,-0.525748253,41.91144943,1.090515018,32.19239807,-3.129969358,26.20978355,-4.563583374,22.51460266,-3.624813318,37.66249466,4.791084766,81.19072723,-0.422893822,88.56215668,pop
66149,0.418318987,0.082090594,0.192387685,0.001826923,3271.919929,2030788.327,3117.768256,107873.3004,7013.447078,3166485.419,0.15232497,0.022957756,-1.52E-05,0.022285745,0.000159483,0.008288484,172.265625,-49.71126175,609.5550537,68.06381989,1168.205078,16.12804222,423.0146484,19.18566322,96.17241669,24.09227371,99.79878998,0.700242698,72.51309967,7.636902809,80.96151733,2.972449064,38.40476227,9.286895752,39.47002792,9.678466797,43.77432251,-2.65623951,46.50377655,-1.449464202,45.46459961,-3.47594285,30.5509243,2.590277195,70.45206451,-2.337323904,27.32044792,-2.023082256,40.98020554,-5.560119629,39.49350739,-6.703937054,32.97831345,2.549904823,56.87610245,1.52903676,75.7778244,pop
66149,0.42429167,0.082663111,0.19912228,0.000788188,3041.871002,1292057.962,3030.146752,151216.5135,6555.949331,3457760.151,0.125030048,0.008369269,-1.17E-05,0.02515826,-6.52E-05,0.00701063,86.1328125,-44.36908722,981.2608032,70.22080994,659.3629761,10.04965401,323.8127136,26.94895554,125.4310226,22.71449089,135.7341766,-0.148283735,181.9951477,8.42586422,85.83547974,3.265642405,56.52557373,9.665068626,34.14780045,9.099669456,29.12551689,-1.993534446,76.74702454,0.932213068,25.87904167,-4.818461895,30.76702881,-1.159146428,25.61252594,-2.078066349,19.00969887,-3.359814405,36.15948868,-4.941310406,27.09672546,-4.524764538,36.97864151,5.220970631,54.80971909,2.59853816,66.6987915,pop
66149,0.33014521,0.085154645,0.208709896,0.001086131,2994.597312,1372670.102,2842.078872,142860.0797,6207.525541,2869615.695,0.152610427,0.013149082,-1.79E-05,0.026547378,6.44E-05,0.007943676,172.265625,-37.35832977,726.7341309,70.67127228,472.978302,3.232436657,473.5279541,26.64814568,206.8160248,19.31710434,90.27659607,-1.040135026,79.304039,9.14040947,63.47609711,8.533687592,53.96960068,4.536757469,50.39840698,6.938520908,49.76528549,-4.790290833,35.98355484,-1.959332705,45.4548912,-3.521740913,70.31156921,-1.037445068,105.0551224,-2.820784807,55.13726044,-2.362673283,52.55609131,-2.613437176,85.77405548,-4.759523392,50.85918808,3.770582676,57.1076622,0.536193848,151.8409576,pop
66149,0.325005382,0.082792789,0.217601672,0.002349809,3091.185731,818649.7225,2985.55077,111795.4406,6618.3128,2129586.741,0.144324669,0.007016699,7.81E-05,0.031457838,0.000167608,0.008017891,172.265625,-20.97639656,492.2466431,67.68354797,305.152832,2.872756004,292.4113464,25.14165878,90.15596771,16.23900604,109.754631,-3.614875793,78.12103271,6.384399414,62.8606987,7.346056938,77.36183929,13.56369305,61.60736847,9.246376991,82.50071716,-3.270525217,51.41819763,-2.714826345,32.62714005,-4.412835121,50.16661072,0.442709923,62.80451202,0.339535236,47.08756256,3.654964924,27.74138069,5.066523552,92.76432037,1.252980113,78.29080963,6.530802727,28.77472305,-1.268985629,31.46621132,pop
66149,0.430684566,0.079602733,0.202551767,0.001395762,2803.95805,182795.9906,2915.87454,71137.56519,6177.793157,1541859.994,0.119670222,0.001058879,-3.37E-05,0.027200853,1.43E-05,0.00577501,172.265625,-22.09993935,525.0370483,73.60939026,209.9046631,-5.134586811,154.3363037,25.13306427,132.5073853,16.99689293,62.79900742,-0.622780085,93.91914368,4.47884655,71.28926086,3.440540075,45.34043884,15.36198521,63.60961533,6.819983959,47.11618423,-4.381969452,24.25250816,1.617920041,54.08324051,-0.95727694,26.49920464,0.71432215,34.18138885,1.151460886,27.3503418,1.738381624,29.24043274,3.52055788,46.61855316,-1.71183002,29.69364357,4.083289623,33.64916611,-2.591214418,34.00113678,pop
66149,0.403271616,0.075603478,0.196702525,0.003056939,2925.591883,218595.8086,2923.743865,80718.47838,6399.750789,1602972.865,0.13978741,0.00176063,1.58E-05,0.02222926,-9.88E-05,0.007745441,161.4990234,-12.85290527,619.992981,73.87458038,212.8486328,-6.288321495,139.1978149,18.3527565,129.8375702,14.57553101,72.92456055,-4.253277302,85.03556061,2.710943937,92.96544647,2.245350122,66.91352081,8.95833683,83.46550751,5.849311829,65.36238861,-4.887972355,68.0753479,0.20142597,43.73934937,-3.778863192,22.42862129,0.166976348,31.78092766,-1.920489788,33.11021423,-2.717937231,22.27913094,0.420563459,40.19063187,-0.216738135,38.41253662,5.080457687,39.57281113,-4.319532871,45.6622963,pop
66149,0.423169792,0.086280644,0.101722509,0.001287276,3784.212917,761420.2403,3245.728281,51230.43587,7871.213942,836718.4754,0.201802885,0.009395029,-1.77E-05,0.003154617,7.13E-05,0.004390961,198.7680288,-99.79776001,2880.678711,43.20422745,679.9558105,33.97333145,573.8426514,28.34427071,486.0762634,11.43859196,165.6354675,2.603476286,154.1009369,-5.936062336,139.3819427,7.38198328,87.81516266,0.847008824,52.37542725,6.935573101,94.08803558,2.656083822,72.40432739,1.858499289,50.93523026,-3.319551468,44.33044052,-2.519121408,61.15499496,-5.437966824,34.69248199,-5.197918415,65.41064453,-0.764301002,67.94709778,2.084185123,86.76351929,8.072796822,87.74295044,4.620952129,116.7619019,pop
66149,0.380914032,0.082049564,0.104635343,0.001233287,3617.553798,1226315.361,3247.030977,81495.54848,7667.476713,1592652.025,0.177385066,0.011471063,1.45E-05,0.004066546,-0.000161047,0.003953319,103.359375,-112.5998688,2695.627686,48.99478149,573.3190918,35.32206345,597.6148071,22.00627708,419.1409302,17.22329903,127.0888824,16.16170692,194.9003448,-0.920101643,102.6593933,7.860604286,79.35820007,0.059328638,46.45857239,4.501730919,130.6021576,-1.925880075,43.81066132,-3.558596134,62.20853806,-6.00374651,64.32807922,0.06460806,45.61515808,-1.093027353,52.8398056,0.038200438,86.15972137,0.316340506,100.5896301,0.293596357,173.7295685,7.983375072,71.68711853,1.411205649,55.35357666,pop
66149,0.504152298,0.065042488,0.147312835,0.002234051,3245.967536,248033.2156,3093.125649,69888.29648,7110.429312,940573.9198,0.17098107,0.00207261,1.91E-05,0.006510569,0.000239681,0.008360493,215.3320313,-36.71552658,2112.543701,63.94643021,129.3166504,19.14060211,193.6239319,30.37115097,178.9822083,2.377480745,118.9048615,-1.076468825,127.8772659,-1.825109839,40.5316391,3.198117256,42.55517197,6.84731102,44.65089035,1.917596936,37.03726578,-7.159957886,46.26110077,-2.058781147,37.80614853,-0.211110979,29.82198715,-0.313757211,44.49032593,0.270300299,35.55961609,-1.339733124,24.16282845,-3.297338724,17.51456833,-0.525889218,22.66583061,-4.037693977,22.63520432,-4.311784267,33.86750412,pop
66149,0.509943187,0.065028451,0.155570924,0.002391238,3016.119064,340051.4411,2906.127764,90954.80847,6463.936298,1241293.46,0.153083684,0.002208127,-2.16E-05,0.00755658,4.22E-05,0.008616468,107.6660156,-32.1557312,1064.36084,70.54138184,239.056839,11.85286617,228.2931671,30.22949219,259.9452515,-4.6849823,106.5709,-2.453808308,69.26799011,-2.737939596,52.51884842,4.713687897,57.58362198,9.360971451,41.98225021,1.507496238,45.19417191,-9.685185432,58.00084305,1.075224757,34.20625305,4.189381599,23.06029129,-0.402499855,32.30783463,0.952226341,23.70512009,-0.63335228,16.84957886,-3.78475976,20.02666092,0.58298564,26.83877373,-1.493976116,18.62825203,-3.567721367,21.82115746,pop
66149,0.442036092,0.080352046,0.15348652,0.002153581,3149.866638,274153.0384,2974.046019,88312.42684,6745.524339,1176931.408,0.16253756,0.002283155,-5.93E-05,0.008866302,-0.000205129,0.007979716,103.359375,-33.17061234,840.5617676,63.58371353,177.2342682,12.40864849,228.7746887,32.29389191,215.564209,-0.456516355,74.83006287,-0.178862065,62.25733948,0.120311148,65.01748657,6.191213608,36.61950302,8.749461174,41.60985565,-0.088511191,54.59852982,-12.50264072,72.91422272,-0.961232364,26.79083824,2.379443884,50.77893066,0.456480682,31.55100632,3.298060417,29.70259857,-0.50882262,30.17175102,-4.168115139,22.09681129,2.992672682,27.46906853,2.452925205,42.68696594,-1.729806304,37.78465271,pop
66149,0.514918685,0.06956473,0.159188136,0.001929368,3341.001749,512176.1732,2995.857467,135372.6884,6882.260179,1742337.904,0.185670823,0.003849269,-5.21E-06,0.006598641,-0.000227796,0.010458836,135.9991776,-22.56702614,808.7868652,59.47229385,280.2458801,12.29236412,391.0272217,33.92721939,152.4273987,0.696922362,106.6429062,-4.828559875,62.56647873,0.061079215,48.30309677,5.49733305,39.78252792,8.373379707,66.26895905,-0.845330656,38.34516144,-12.08372593,38.23485565,-2.44717741,24.67324638,1.698275089,32.3235321,0.776830792,33.44810104,2.84208703,39.06563187,-0.180041596,36.35261536,-2.928914309,22.57546997,-0.227878824,23.83307457,-2.391465902,26.42121696,-4.938038826,34.57152176,pop
66149,0.48123908,0.064396568,0.156849161,0.002070244,3064.37961,327103.2517,2916.903824,90092.42071,6538.805589,1205501.158,0.159266076,0.00262586,3.51E-05,0.007574513,-0.000260175,0.008887234,103.359375,-27.5930481,935.6451416,68.88015747,226.4624939,10.90917206,168.5950775,30.80224609,242.0055084,-3.857542753,108.650322,-3.517691374,58.95982742,-2.045590401,61.58542633,5.869448662,52.47238541,9.405979156,46.7443428,0.767925024,45.7902298,-10.89577293,50.58912277,0.919914305,31.42864037,3.490219116,35.34131622,0.225628614,20.3108387,2.561388016,22.69213486,0.909660578,26.46192932,-3.823125839,31.7706852,0.170873731,23.22771263,-1.335549474,18.1237812,-3.161670923,23.06285858,pop
66149,0.428345054,0.085722312,0.193877846,0.003101586,3261.812442,337962.0296,2942.504365,93465.72175,6794.636606,1358709.24,0.170947266,0.001942583,6.29E-05,0.012676958,-8.53E-05,0.013319861,103.359375,-7.505161285,843.6473389,59.23576736,167.3981018,4.179421902,273.6826782,29.1162281,217.2904816,2.40168786,87.04507446,-6.80170536,99.82063293,-0.493638486,44.72743988,3.240703583,70.36458588,6.212346077,50.92557144,0.782959759,52.48145294,-9.951206207,64.14653015,-0.739618242,47.108078,2.62010169,34.4604187,-2.176128149,28.11826515,-2.318254471,41.41757965,-2.029308558,33.8824234,-0.425210088,95.51620483,2.898108482,72.34584045,2.786996365,50.85953903,0.349764824,62.9804306,pop
66149,0.433454841,0.076597057,0.209857523,0.002048153,3156.588239,247585.2471,2940.358227,56111.71985,6663.615347,888271.3928,0.162578876,0.001325513,5.37E-06,0.015148116,3.39E-05,0.014087666,198.7680288,12.42288303,555.954895,65.85467529,151.766983,-0.425646961,159.1427002,26.00422096,145.4313507,5.481773376,108.1049957,-4.845541,76.44286346,1.935677767,57.77318954,2.32817626,55.39233398,1.714407563,36.55939102,-4.011303425,31.72379112,-6.946734905,27.96593857,-0.242161676,54.6727066,-0.531098723,33.42950821,-4.484365463,20.79616928,-1.00387001,32.93904114,-1.531507611,46.20673752,-2.507147074,38.9098053,1.125588179,32.07178497,1.626452923,70.08687592,-2.787853479,60.68254471,pop
66149,0.4112131,0.085109241,0.214807734,0.001235953,3130.416167,451491.1118,2987.453688,102053.7876,6732.107497,1544457.165,0.166860727,0.004418141,-2.78E-05,0.015287581,-4.25E-05,0.014439237,107.6660156,6.63193655,345.6612244,69.47911835,180.9464264,0.731478095,144.5002136,23.39011765,160.5756226,12.26004314,104.8012772,-8.796067238,91.40947723,3.940630674,48.95176697,5.178593159,54.03944397,2.638172865,37.95272064,1.243789673,38.6150856,-4.370146275,33.30036926,0.324543059,32.11049271,-2.482681036,26.77459526,-4.323032856,39.0466156,-0.877227426,49.9056282,-1.65397191,43.50388336,-3.657252789,53.53731537,-3.776799679,74.19342041,1.74774909,63.85680008,-3.041521549,80.13324738,pop
66149,0.41503492,0.093466833,0.159489319,0.003019606,1902.472801,1094427.844,2431.885354,455905.4947,4176.944486,6136757.058,0.062210787,0.002684838,-2.41E-05,0.017843632,5.26E-05,0.004138043,53.83300781,-141.0322723,5761.677734,102.8997574,1464.914185,15.68523502,244.6345215,30.26514244,321.37677,20.57304573,198.4236603,23.00205421,132.1661835,13.08746147,79.99980927,6.338166237,54.36050797,4.681575775,34.14775467,4.307330132,94.69871521,3.175064325,42.18246078,2.890771866,31.95580673,5.54415369,64.39936829,-5.994404793,27.0573616,-5.770214081,63.3610878,2.707426548,42.58011627,4.645270824,32.97143555,2.463860035,23.70041275,2.312174082,35.51409912,-0.463527322,24.7089119,pop
66149,0.368374318,0.087940678,0.166337326,0.002008683,1723.787857,783780.7857,2204.317505,374187.5703,3674.227013,3684047.049,0.063731971,0.002445398,-5.27E-06,0.016244942,-2.73E-05,0.005980768,107.6660156,-117.4736404,5358.822266,115.468132,1280.555298,1.77729857,235.2314911,35.06640244,213.4174347,21.74420738,80.66676331,16.97490501,93.42931366,6.6476717,110.9986191,3.753826857,82.37492371,-0.945112467,56.67572021,-1.634525657,60.94223022,2.17855382,38.47666168,0.27884391,67.24987793,-1.52694869,83.55925751,-7.556396008,62.01886368,-2.482897997,39.06452942,3.139130592,71.13611603,3.13979125,35.01855469,0.369600743,85.67584991,-7.584757328,31.11009789,-9.676366806,49.97557831,pop
66149,0.352710277,0.078577004,0.179852203,0.002815495,2134.872818,542869.8275,2570.707918,215972.9747,4876.193848,3327121.876,0.080855619,0.001807014,-8.51E-06,0.026248841,0.000214704,0.002778529,107.6660156,-110.5345535,3326.518555,88.56710052,1002.906006,15.13188076,231.8532104,42.44824219,408.0309143,21.88103294,67.35968781,19.36358643,93.02011108,4.671180248,115.9389725,10.01789761,94.41149139,3.294989824,59.42295074,0.047425255,54.02201462,-2.219424009,60.61714935,10.77597427,66.66727448,2.495277643,27.69234276,-10.51064396,141.5102539,11.09664249,86.06658936,-2.733955383,34.5249939,-2.989198208,49.01817703,6.630107403,33.90207291,-6.69006443,41.07439804,-15.24211407,44.46349335,pop
66149,0.399210066,0.088456377,0.181375533,0.003015628,2102.412275,1041129.143,2590.130456,228387.1449,4501.019193,4237561.445,0.074902344,0.005380204,-4.88E-05,0.026575008,-0.000207625,0.004096169,215.3320313,-112.9931641,4735.372559,91.16156769,916.0224609,15.9936018,190.8471985,29.93753433,179.4903107,24.42310333,121.9245071,24.67804527,81.49146271,7.943693638,72.30325317,5.118451118,72.49533844,5.362986565,50.0443306,2.195462704,38.00861359,5.21905756,92.33995056,4.571401119,27.51778793,6.858852863,41.19857407,-2.359273911,65.66950226,8.649647713,75.29380035,4.560053825,27.49058723,-0.027040686,60.18005371,-2.720666409,76.25733185,-9.048431396,49.00756454,-10.88130283,52.05752945,pop
66149,0.41924423,0.090107568,0.151029065,0.002063478,1822.562953,510060.3302,2452.123878,248095.6201,4164.935584,3234473.412,0.055134465,0.001057522,0.000113121,0.015627023,-9.00E-05,0.00327934,107.6660156,-138.7617645,4900.695313,96.76988983,619.8328857,13.10982513,201.629364,40.98355484,200.3953552,27.8146553,80.99781799,25.25529289,116.7842407,11.15139675,71.21067047,5.969342709,54.3420105,8.096380234,21.91182518,0.353743792,93.89447784,-1.290580511,40.43196487,3.722635508,71.40961456,3.320430517,35.19728851,-5.683684826,64.34287262,4.112113953,45.43548584,3.722423077,58.50484467,2.478848457,56.52588272,4.696876049,36.39624786,-3.645576477,58.58056259,-3.743060827,49.87630081,pop
66149,0.383968383,0.085459918,0.183227062,0.002202061,2008.931937,898521.4271,2515.531665,313534.9422,4384.408616,4129056.948,0.064543269,0.002054544,-5.79E-05,0.023081686,4.30E-05,0.004741744,215.3320313,-99.77118683,2419.611572,101.7771912,1194.068481,11.27939034,313.4841919,33.08563995,103.822731,24.98258591,82.8443985,13.04425144,47.53091812,2.782568216,85.54616547,4.353129864,39.12541199,9.650091171,53.66504669,1.314116478,65.83409882,1.707072377,51.74496841,1.177421689,31.1556282,0.075732067,37.52399445,-6.579590797,50.78886795,0.173533097,28.98187256,-0.983357966,46.26723862,0.187506452,42.03868866,6.156142235,41.37646484,-2.484497309,74.51416779,-10.94110107,91.83703613,pop
66149,0.424502254,0.083324902,0.171241462,0.002505995,1799.5625,681731.3732,2373.294599,360187.1032,4052.962928,4134460.124,0.054991737,0.001165222,-8.42E-05,0.022554995,-0.000137592,0.003303644,215.3320313,-117.9035873,3494.83667,108.288887,987.2874756,10.96119404,145.4563751,31.37051201,288.6759033,15.24879074,146.0142975,18.83015633,58.72602463,10.54161453,47.55142975,12.64105511,36.98932648,9.328480721,28.64068222,2.267561436,41.65891647,1.067911506,23.04393005,2.234254837,34.84470367,2.465298176,37.34378052,-7.002698898,38.41835785,-2.545130968,55.4782753,4.647065639,34.38264084,4.499288559,45.844944,3.701845169,30.6030941,-0.926283658,32.63723373,-1.743188977,37.29098511,pop
66149,0.40952,0.090328895,0.182547614,0.002382917,1742.508477,787688.9208,2353.523311,359546.5637,3886.660344,4515055.725,0.054217999,0.002070142,0.000168112,0.02495013,0.000227219,0.003961253,107.6660156,-125.6993256,6684.927734,107.7268295,1013.187988,9.961006165,219.7142487,31.77893639,163.231369,28.663517,164.4716949,19.61746979,167.3136902,8.354428291,87.43701935,7.906458378,59.17837906,7.994900227,44.82644272,4.9617939,48.70615387,-0.197908193,47.46633911,3.363366127,35.02361679,5.228178024,23.21690941,0.199631736,27.64690399,1.168402314,37.832901,1.930454493,34.48397827,2.121897936,15.68302155,0.707156837,43.02865982,-6.011978626,27.55049515,-10.40737724,36.77116394,pop
